ACCIDENT_NO,SURFACE_COND,SURFACE_COND_DESC,SURFACE_COND_SEQ
T20230002480,1,Dry,1
T20230002504,1,Dry,1
T20230002540,1,Dry,1
T20230002559,1,Dry,1
T20230002568,1,Dry,0
T20160027488,1,Dry,1
T20160027505,1,Dry,1
T20160027517,1,Dry,1
T20160027529,1,Dry,1
T20160027534,1,Dry,1
T20160027548,1,Dry,1
T20160027565,1,Dry,1
T20160027567,1,Dry,1
T20160027586,1,Dry,0
T20160027592,1,Dry,1
T20160027636,1,Dry,1
T20160027661,1,Dry,0
T20160027683,1,Dry,1
T20160027699,1,Dry,1
T20160027700,1,Dry,0
T20160027702,1,Dry,1
T20160027722,1,Dry,0
T20160027724,1,Dry,0
T20160027737,1,Dry,1
T20160027779,1,Dry,0
T20160027794,1,Dry,1
T20160027796,1,Dry,1
T20160027811,1,Dry,0
T20160027834,1,Dry,1
T20160027862,1,Dry,1
T20160027875,1,Dry,0
T20160027880,1,Dry,1
T20160027897,1,Dry,1
T20160027928,2,Wet,1
T20160027939,1,Dry,1
T20160027949,9,Unk.,1
T20160027953,2,Wet,0
T20160027955,9,Unk.,1
T20160027972,1,Dry,1
T20160027986,2,Wet,1
T20160028021,1,Dry,1
T20160028037,1,Dry,1
T20160028039,1,Dry,1
T20160028043,1,Dry,1
T20160028050,2,Wet,1
T20160028056,2,Wet,1
T20160028064,1,Dry,1
T20160028066,1,Dry,1
T20160028070,1,Dry,1
T20160028083,1,Dry,1
T20160028085,1,Dry,0
T20160028103,1,Dry,0
T20160028119,1,Dry,1
T20160028144,1,Dry,0
T20170000003,1,Dry,1
T20170000011,2,Wet,1
T20170000074,1,Dry,1
T20170000095,1,Dry,1
T20170000096,1,Dry,1
T20170000098,1,Dry,0
T20170000102,1,Dry,1
T20170000129,1,Dry,0
T20170000131,1,Dry,1
T20170000150,1,Dry,1
T20170000155,1,Dry,1
T20170000161,1,Dry,1
T20170000174,1,Dry,1
T20170000179,1,Dry,0
T20170000196,1,Dry,0
T20170000198,1,Dry,1
T20170000217,1,Dry,0
T20170000240,9,Unk.,1
T20170000257,1,Dry,1
T20170000273,1,Dry,1
T20170000278,9,Unk.,1
T20170000285,1,Dry,1
T20170000304,1,Dry,1
T20170000322,1,Dry,1
T20170000336,1,Dry,1
T20170000368,1,Dry,1
T20170000372,1,Dry,0
T20170000391,1,Dry,1
T20170000419,1,Dry,1
T20170000421,1,Dry,1
T20170000437,1,Dry,1
T20170000456,1,Dry,0
T20170000458,1,Dry,0
T20170000476,1,Dry,1
T20170000478,1,Dry,0
T20160025190,2,Wet,1
T20160025200,9,Unk.,1
T20160025202,2,Wet,1
T20160025228,1,Dry,1
T20160025234,1,Dry,1
T20160025245,1,Dry,1
T20160025247,2,Wet,1
T20160025257,2,Wet,1
T20160025266,1,Dry,1
T20160025271,2,Wet,1
T20160025303,9,Unk.,1
T20160025332,2,Wet,1
T20160025334,2,Wet,1
T20160025363,9,Unk.,1
T20160025391,9,Unk.,1
T20160025400,1,Dry,1
T20160025402,1,Dry,0
T20160025424,1,Dry,1
T20160025443,1,Dry,1
T20160025457,1,Dry,1
T20160025459,1,Dry,1
T20160025483,1,Dry,1
T20160025485,1,Dry,1
T20160025492,1,Dry,0
T20160025500,9,Unk.,1
T20160025502,1,Dry,0
T20160025525,1,Dry,1
T20160025539,1,Dry,1
T20160025543,1,Dry,0
T20160025551,9,Unk.,1
T20160025565,1,Dry,0
T20160025577,9,Unk.,1
T20160025579,1,Dry,1
T20160025610,1,Dry,1
T20160025652,1,Dry,1
T20160025665,1,Dry,1
T20160025684,9,Unk.,0
T20160025686,9,Unk.,1
T20160025710,1,Dry,1
T20160025729,1,Dry,1
T20160025737,1,Dry,1
T20160025746,1,Dry,1
T20160025768,1,Dry,1
T20160025785,2,Wet,0
T20160025801,9,Unk.,0
T20160025851,1,Dry,0
T20160025862,1,Dry,1
T20160025864,1,Dry,1
T20160025905,1,Dry,1
T20160025907,1,Dry,1
T20160025911,1,Dry,0
T20160025947,1,Dry,1
T20160025975,1,Dry,0
T20160026015,1,Dry,1
T20160026043,1,Dry,1
T20160026051,1,Dry,1
T20160026053,1,Dry,0
T20160026061,1,Dry,1
T20160026063,1,Dry,0
T20160026082,1,Dry,1
T20160026109,1,Dry,0
T20160026153,1,Dry,1
T20160026155,1,Dry,1
T20160026160,1,Dry,1
T20160026162,1,Dry,1
T20160026171,1,Dry,0
T20160026223,1,Dry,0
T20160026225,1,Dry,1
T20160026249,1,Dry,1
T20160026267,1,Dry,1
T20160026279,1,Dry,1
T20160026281,2,Wet,0
T20160026287,1,Dry,1
T20160026292,1,Dry,1
T20160026298,1,Dry,0
T20160026303,1,Dry,1
T20160026305,1,Dry,1
T20160026308,1,Dry,1
T20160026356,1,Dry,1
T20160026370,1,Dry,1
T20160026384,1,Dry,1
T20160026388,1,Dry,1
T20160026396,9,Unk.,1
T20160026416,1,Dry,0
T20160026433,1,Dry,0
T20160026445,1,Dry,1
T20160026481,2,Wet,1
T20160026483,2,Wet,1
T20160026510,2,Wet,1
T20160026553,1,Dry,1
T20160026567,1,Dry,0
T20160026571,1,Dry,1
T20160026573,1,Dry,1
T20160026617,1,Dry,1
T20160026673,1,Dry,1
T20160026683,2,Wet,1
T20160026714,1,Dry,0
T20160026716,1,Dry,1
T20160026728,1,Dry,0
T20160026764,9,Unk.,1
T20160026773,1,Dry,0
T20160026775,1,Dry,1
T20160026793,1,Dry,1
T20160026795,1,Dry,1
T20160026809,1,Dry,0
T20160026818,1,Dry,1
T20220007387,1,Dry,1
T20220007444,1,Dry,1
T20220007458,1,Dry,1
T20220007481,1,Dry,0
T20220007481,2,Wet,1
T20220007490,1,Dry,0
T20220007502,1,Dry,0
T20220007526,1,Dry,0
T20220007538,1,Dry,1
T20220007547,1,Dry,0
T20220007552,1,Dry,1
T20220007564,1,Dry,1
T20220007569,1,Dry,1
T20220007580,1,Dry,0
T20220007598,1,Dry,0
T20220007603,1,Dry,0
T20220007612,1,Dry,0
T20220007621,1,Dry,1
T20220007635,9,Unk.,1
T20220007654,1,Dry,1
T20220007670,1,Dry,0
T20220007682,1,Dry,1
T20220007706,1,Dry,0
T20220007717,1,Dry,1
T20220007721,1,Dry,0
T20220007751,1,Dry,1
T20220007764,1,Dry,1
T20220007824,2,Wet,0
T20220007842,1,Dry,1
T20220007865,1,Dry,1
T20220007883,2,Wet,1
T20220007885,1,Dry,1
T20220007893,1,Dry,1
T20220007895,1,Dry,1
T20220007927,1,Dry,1
T20220007942,1,Dry,1
T20220008001,1,Dry,1
T20220008021,1,Dry,1
T20220008024,1,Dry,1
T20220008031,1,Dry,0
T20220008042,1,Dry,1
T20220008061,1,Dry,1
T20220008066,2,Wet,1
T20220008078,2,Wet,0
T20220008093,1,Dry,0
T20220008103,1,Dry,1
T20220008113,1,Dry,0
T20220008168,1,Dry,1
T20220008183,9,Unk.,1
T20220008193,1,Dry,0
T20220008231,1,Dry,1
T20220008251,1,Dry,0
T20220008273,1,Dry,1
T20220008339,1,Dry,1
T20220008350,9,Unk.,0
T20220008352,1,Dry,0
T20220008429,1,Dry,1
T20220008437,1,Dry,1
T20220008528,1,Dry,1
T20220008538,1,Dry,1
T20220008541,1,Dry,1
T20220008574,1,Dry,1
T20220008615,1,Dry,0
T20220008622,1,Dry,1
T20220008635,1,Dry,1
T20220008651,2,Wet,1
T20220008668,1,Dry,1
T20220008672,1,Dry,1
T20220008674,2,Wet,0
T20220008679,9,Unk.,1
T20220008680,2,Wet,1
T20220008705,2,Wet,1
T20220008724,2,Wet,1
T20220008735,2,Wet,1
T20220008761,1,Dry,0
T20220008765,2,Wet,0
T20220008775,1,Dry,0
T20220008793,2,Wet,1
T20220008795,9,Unk.,0
T20220008805,1,Dry,0
T20220008826,2,Wet,1
T20220008848,1,Dry,1
T20220008892,1,Dry,1
T20220008913,2,Wet,1
T20220008918,9,Unk.,0
T20220008923,1,Dry,1
T20220008945,2,Wet,0
T20220008987,1,Dry,1
T20220008996,2,Wet,1
T20220009030,1,Dry,0
T20220009035,1,Dry,1
T20220009077,9,Unk.,1
T20220009085,9,Unk.,1
T20220009089,1,Dry,1
T20220009127,2,Wet,1
T20220009127,3,Muddy,2
T20220009157,1,Dry,0
T20220009159,1,Dry,1
T20220009174,1,Dry,0
T20220009197,9,Unk.,0
T20220009202,1,Dry,1
T20220009212,9,Unk.,1
T20220009243,1,Dry,1
T20220009265,9,Unk.,1
T20220009282,9,Unk.,0
T20220009292,1,Dry,1
T20220014599,1,Dry,1
T20220014600,1,Dry,0
T20220014607,1,Dry,1
T20220014610,1,Dry,1
T20220014628,1,Dry,0
T20220014649,9,Unk.,0
T20220014654,1,Dry,1
T20220014660,1,Dry,0
T20220014674,1,Dry,0
T20220014684,1,Dry,0
T20220014703,9,Unk.,1
T20220014727,2,Wet,1
T20220014761,1,Dry,1
T20220014786,2,Wet,0
T20220014793,1,Dry,0
T20220014801,1,Dry,0
T20220014824,1,Dry,1
T20220014829,1,Dry,1
T20220014839,1,Dry,1
T20220014857,1,Dry,1
T20220014863,1,Dry,1
T20220014870,1,Dry,0
T20220014882,1,Dry,1
T20220014938,1,Dry,0
T20220014951,1,Dry,1
T20220014962,1,Dry,1
T20220014975,1,Dry,1
T20220015011,2,Wet,0
T20220015062,1,Dry,1
T20220015072,1,Dry,1
T20220015087,1,Dry,1
T20220015100,1,Dry,0
T20220015119,1,Dry,0
T20220015140,1,Dry,0
T20220015152,1,Dry,0
T20220015164,1,Dry,0
T20220015174,1,Dry,0
T20220015184,1,Dry,1
T20220015208,1,Dry,0
T20220015215,1,Dry,0
T20220015256,1,Dry,0
T20220015261,2,Wet,1
T20220015293,2,Wet,1
T20220015311,2,Wet,1
T20220015324,1,Dry,1
T20220015366,2,Wet,0
T20220015369,9,Unk.,0
T20220015378,2,Wet,1
T20220015394,1,Dry,0
T20220015406,2,Wet,0
T20220015414,1,Dry,1
T20220015424,1,Dry,0
T20220015450,9,Unk.,0
T20220015495,1,Dry,0
T20220015539,2,Wet,0
T20220015601,1,Dry,0
T20220015644,2,Wet,0
T20220015661,1,Dry,0
T20220015696,2,Wet,0
T20220015698,2,Wet,1
T20220015719,2,Wet,1
T20220015720,1,Dry,1
T20220015731,1,Dry,0
T20220015733,2,Wet,0
T20220015738,9,Unk.,0
T20220015749,1,Dry,0
T20220015775,1,Dry,1
T20220015788,1,Dry,0
T20220015808,1,Dry,0
T20220015827,1,Dry,0
T20220015835,1,Dry,0
T20220015855,1,Dry,0
T20220015859,1,Dry,0
T20220015868,1,Dry,1
T20220015876,1,Dry,1
